,tts_median [KBJD],tts_err lower [days],tts_err upper [days],ttvs_median [min] ,ttvs_err lower [min],ttvs_err upper [min],P_median [days],t0_median [KBJD]
0,277.50558204665384,0.0004794753633632354,0.0004870395470106814,0.26080046760398545,0.634756719458528,0.7325856033367018,160.88447260692487,277.50535960053395
1,438.38794364788134,0.000535359282423542,0.000539516059802736,-2.711733495370936,0.7834969206669484,0.7754823087696421,160.88447260692487,277.50535960053395
2,599.2776930707626,0.0015272707771600835,0.0014800563252492793,4.861511127000995,1.9358826262643563,1.8674439975620771,160.88447260692487,277.50535960053395
3,760.1541445296912,0.0006249277281540344,0.0006766921206917687,-6.659425011721396,0.8981076203435805,0.9268833804617316,160.88447260692487,277.50535960053395
4,921.0456901403984,0.00032003141996028717,0.00036319344815183285,3.543649822613588,0.5228124220859169,0.5450472006170459,160.88447260692487,277.50535960053395
5,1081.929457902001,0.000518434551622704,0.00044991348340772674,2.473332628942444,0.6339817027139361,0.6294517611240735,160.88447260692487,277.50535960053395
6,1242.8092267739576,0.00047275768724830414,0.0003929798540411866,-4.257884373309935,0.5813892405967636,0.5517495219777624,160.88447260692487,277.50535960053395
7,1403.701857917337,0.0003794785829995817,0.0004640439012746356,7.508980081511254,0.45453668143891246,0.5317206554696892,160.88447260692487,277.50535960053395
8,1564.5775581580174,0.0002848622061719652,0.00033220351156160177,-5.1175942933878105,0.3968599346590054,0.4305887554415673,160.88447260692487,277.50535960053395
